,attr,sinc,intel,fun,amb,shar,gender,match
3111,6.0,8.0,6.0,5.0,5.0,6.0,1,0
3112,3.0,6.0,5.0,5.0,5.0,3.0,1,0
3113,6.0,6.0,6.0,6.0,5.0,5.0,1,1
3114,7.0,7.0,7.0,7.0,7.0,7.0,1,0
3115,5.0,8.0,6.0,5.0,5.0,6.0,1,0
3116,4.0,7.0,7.0,5.0,5.0,5.0,1,0
3117,7.0,7.0,7.0,7.0,6.0,7.0,1,0
3118,6.0,6.0,8.0,6.0,7.0,5.0,1,0
3119,8.0,7.0,7.0,6.0,5.0,5.0,1,0
3120,5.0,6.0,6.0,5.0,5.0,6.0,1,0
3121,8.0,6.0,8.0,9.0,5.0,8.0,1,1
3122,7.0,7.0,7.0,7.0,6.0,7.0,1,1
3123,5.0,7.0,6.0,5.0,5.0,5.0,1,0
3124,4.0,7.0,6.0,4.0,5.0,5.0,1,0
3125,6.0,5.0,7.0,7.0,5.0,5.0,1,1
3126,8.0,8.0,8.0,8.0,6.0,7.0,1,1
3127,7.0,6.0,7.0,6.0,5.0,7.0,1,0
3128,5.0,8.0,8.0,7.0,9.0,0.0,1,0
3129,8.0,8.0,9.0,10.0,8.0,9.0,1,0
3130,10.0,10.0,10.0,9.0,9.0,10.0,1,0
3131,8.0,8.0,7.0,8.0,9.0,10.0,1,0
3132,8.0,8.0,8.0,9.0,8.0,8.0,1,0
3133,8.0,6.0,7.0,6.0,7.0,2.0,1,0
3134,9.0,9.0,9.0,8.0,9.0,10.0,1,0
3135,10.0,10.0,10.0,10.0,10.0,10.0,1,0
3136,8.0,8.0,8.0,8.0,8.0,8.0,1,0
3137,9.0,9.0,9.0,8.0,8.0,9.0,1,0
3138,7.0,8.0,8.0,8.0,10.0,7.0,1,0
3139,8.0,10.0,10.0,10.0,10.0,10.0,1,1
3140,10.0,10.0,10.0,10.0,10.0,10.0,1,1
3141,10.0,9.0,10.0,10.0,9.0,9.0,1,0
3142,9.0,9.0,9.0,10.0,9.0,8.0,1,1
3143,9.0,9.0,9.0,9.0,9.0,9.0,1,0
3144,9.0,9.0,9.0,9.0,9.0,9.0,1,0
3145,10.0,10.0,10.0,10.0,10.0,10.0,1,0
3146,6.0,8.0,9.0,9.0,8.0,9.0,1,0
3147,9.0,10.0,9.0,9.0,9.0,9.0,1,0
3148,4.0,3.0,6.0,7.0,6.0,5.0,1,1
3149,7.0,8.0,8.0,8.0,5.0,5.0,1,0
3150,6.0,5.0,5.0,4.0,3.0,3.0,1,0
3151,7.0,6.0,7.0,6.0,6.0,5.0,1,0
3152,3.0,5.0,6.0,3.0,7.0,3.0,1,0
3153,8.0,6.0,7.0,7.0,8.0,3.0,1,1
3154,7.0,6.0,7.0,7.0,6.0,5.0,1,0
3155,7.0,7.0,8.0,8.0,8.0,5.0,1,0
3156,8.0,8.0,8.0,7.0,7.0,3.0,1,0
3157,6.0,7.0,9.0,6.0,6.0,3.0,1,0
3158,4.0,5.0,6.0,6.0,7.0,3.0,1,0
3159,5.0,5.0,7.0,6.0,6.0,3.0,1,1
3160,6.0,6.0,7.0,7.0,7.0,5.0,1,1
3161,8.0,7.0,7.0,9.0,9.0,5.0,1,0
3162,7.0,7.0,7.0,8.0,8.0,5.0,1,0
3163,4.0,8.0,6.0,6.0,3.0,2.0,1,0
3164,5.0,7.0,7.0,6.0,6.0,4.0,1,0
3165,6.0,5.0,6.0,6.0,7.0,3.0,1,0
3166,5.0,8.0,8.0,8.0,8.0,6.0,1,1
3167,5.0,7.0,7.0,7.0,8.0,3.0,1,0
3168,7.0,4.0,4.0,4.0,7.0,2.0,1,0
3169,6.0,3.0,8.0,3.0,3.0,2.0,1,0
3170,7.0,6.0,5.0,3.0,4.0,5.0,1,0
3171,8.0,4.0,7.0,6.0,7.0,5.0,1,0
3172,4.0,7.0,8.0,5.0,6.0,2.0,1,0
3173,10.0,7.0,9.0,8.0,6.0,7.0,1,0
3174,8.0,6.0,4.0,6.0,8.0,4.0,1,0
3175,5.0,4.0,4.0,4.0,4.0,2.0,1,0
3176,6.0,4.0,7.0,7.0,8.0,2.0,1,0
3177,8.0,5.0,6.0,7.0,6.0,3.0,1,0
3178,7.0,6.0,2.0,2.0,8.0,3.0,1,0
3179,7.0,5.0,6.0,8.0,2.0,4.0,1,0
3180,6.0,5.0,6.0,2.0,5.0,4.0,1,0
3181,8.0,4.0,8.0,6.0,4.0,4.0,1,0
3182,8.0,7.0,7.0,8.0,2.0,5.0,1,0
3183,6.0,4.0,5.0,7.0,6.0,3.0,1,0
3184,7.0,6.0,9.0,6.0,5.0,5.0,1,0
3185,8.0,5.0,7.0,5.0,6.0,5.0,1,0
3186,8.0,6.0,6.0,8.0,5.0,6.0,1,0
3187,6.0,5.0,5.0,4.0,6.0,5.0,1,0
3188,7.0,7.0,7.0,8.0,6.0,7.0,1,0
3189,6.0,8.0,6.0,7.0,6.0,5.0,1,0
3190,7.0,8.0,6.0,2.0,8.0,2.0,1,0
3191,8.0,6.0,7.0,4.0,8.0,5.0,1,0
3192,6.0,8.0,8.0,3.0,4.0,5.0,1,0
3193,9.0,7.0,8.0,7.0,5.0,8.0,1,0
3194,8.0,9.0,8.0,8.0,7.0,,1,0
3195,8.0,9.0,8.0,8.0,6.0,7.0,1,0
3196,6.0,7.0,7.0,7.0,7.0,6.0,1,0
3197,9.0,9.0,9.0,8.0,8.0,7.0,1,0
3198,8.0,8.0,8.0,8.0,7.0,2.0,1,0
3199,8.0,8.0,8.0,8.0,7.0,7.0,1,0
3200,10.0,9.0,10.0,8.0,9.0,6.0,1,1
3201,10.0,7.0,6.0,8.0,10.0,5.0,1,0
3202,10.0,8.0,8.0,8.0,7.0,6.0,1,0
3203,8.0,9.0,6.0,4.0,6.0,4.0,1,0
3204,9.0,9.0,9.0,8.0,7.0,7.0,1,0
3205,9.0,8.0,9.0,2.0,7.0,2.0,1,0
3206,9.0,7.0,8.0,8.0,7.0,5.0,1,0
3207,8.0,7.0,8.0,7.0,8.0,6.0,1,0
3208,5.0,8.0,7.0,7.0,6.0,7.0,1,0
3209,7.0,6.0,7.0,7.0,7.0,8.0,1,0
3210,7.0,8.0,5.0,5.0,5.0,5.0,1,0
3211,5.0,8.0,8.0,10.0,5.0,7.0,1,0
3212,5.0,6.0,6.0,5.0,6.0,5.0,1,0
3213,8.0,5.0,5.0,5.0,5.0,5.0,1,0
3214,9.0,6.0,6.0,7.0,6.0,5.0,1,1
3215,6.0,6.0,7.0,6.0,6.0,5.0,1,0
3216,7.0,6.0,7.0,7.0,7.0,7.0,1,0
3217,6.0,8.0,8.0,5.0,5.0,5.0,1,0
3218,6.0,2.0,3.0,1.0,3.0,1.0,1,0
3219,5.0,1.0,5.0,4.0,5.0,5.0,1,0
3220,6.0,7.0,8.0,8.0,8.0,9.0,1,1
3221,8.0,6.0,6.0,7.0,5.0,5.0,1,0
3222,7.0,6.0,5.0,5.0,5.0,5.0,1,1
3223,5.0,8.0,6.0,7.0,7.0,7.0,1,0
3224,3.0,3.0,8.0,3.0,5.0,5.0,1,0
3225,6.0,5.0,5.0,5.0,5.0,5.0,1,0
3226,8.0,8.0,6.0,6.0,5.0,5.0,1,1
3227,9.0,7.0,7.0,7.0,6.0,7.0,1,0
3228,6.0,4.0,5.0,5.0,3.0,4.0,1,0
3229,6.0,7.0,7.0,7.0,6.0,6.0,1,1
3230,6.0,5.0,5.0,3.0,2.0,3.0,1,0
3231,6.0,6.0,6.0,5.0,6.0,8.0,1,0
3232,4.0,5.0,6.0,2.0,3.0,4.0,1,0
3233,5.0,6.0,8.0,5.0,5.0,5.0,1,0
3234,7.0,7.0,8.0,6.0,9.0,8.0,1,0
3235,5.0,7.0,7.0,7.0,8.0,6.0,1,0
3236,4.0,6.0,7.0,2.0,5.0,3.0,1,0
3237,6.0,5.0,7.0,6.0,8.0,7.0,1,0
3238,7.0,7.0,7.0,8.0,7.0,9.0,1,0
3239,7.0,4.0,5.0,3.0,7.0,4.0,1,0
3240,6.0,8.0,8.0,8.0,7.0,8.0,1,1
3241,9.0,6.0,5.0,8.0,9.0,7.0,1,0
3242,8.0,10.0,9.0,9.0,9.0,6.0,1,0
3243,6.0,8.0,7.0,8.0,7.0,7.0,1,0
3244,5.0,6.0,5.0,4.0,3.0,4.0,1,0
3245,6.0,7.0,7.0,6.0,7.0,7.0,1,0
3246,3.0,5.0,5.0,7.0,5.0,4.0,1,0
3247,7.0,7.0,8.0,8.0,7.0,8.0,1,0
3248,4.0,5.0,5.0,4.0,5.0,4.0,1,0
3249,6.0,7.0,7.0,8.0,6.0,6.0,1,0
3250,5.0,8.0,7.0,4.0,6.0,5.0,1,0
3251,8.0,8.0,8.0,8.0,7.0,7.0,1,0
3252,3.0,7.0,6.0,3.0,6.0,3.0,1,0
3253,7.0,6.0,6.0,7.0,6.0,7.0,1,1
3254,7.0,7.0,8.0,7.0,7.0,7.0,1,0
3255,6.0,7.0,7.0,7.0,5.0,6.0,1,0
3256,4.0,7.0,8.0,6.0,5.0,4.0,1,0
3257,5.0,8.0,8.0,7.0,5.0,5.0,1,0
3258,3.0,3.0,5.0,7.0,6.0,6.0,1,0
3259,3.0,7.0,7.0,2.0,6.0,3.0,1,0
3260,6.0,8.0,8.0,7.0,8.0,5.0,1,0
3261,9.0,7.0,7.0,9.0,7.0,7.0,1,1
3262,8.0,7.0,8.0,8.0,7.0,6.0,1,1
3263,5.0,8.0,8.0,7.0,8.0,5.0,1,0
3264,6.0,9.0,9.0,7.0,7.0,7.0,1,0
3265,6.0,8.0,8.0,7.0,9.0,7.0,1,0
3266,8.0,7.0,8.0,8.0,7.0,7.0,1,1
3267,6.0,7.0,6.0,7.0,6.0,6.0,1,0
3268,4.0,6.0,6.0,5.0,5.0,5.0,1,0
3269,6.0,4.0,8.0,8.0,5.0,6.0,1,0
3270,5.0,7.0,7.0,6.0,5.0,3.0,1,0
3271,7.0,7.0,7.0,7.0,7.0,7.0,1,0
3272,3.0,3.0,5.0,4.0,4.0,2.0,1,0
3273,8.0,8.0,8.0,8.0,8.0,8.0,1,0
3274,8.0,7.0,8.0,7.0,8.0,8.0,1,0
3275,6.0,8.0,8.0,6.0,7.0,6.0,1,0
3276,4.0,6.0,7.0,4.0,5.0,4.0,1,0
3277,5.0,7.0,7.0,5.0,6.0,5.0,1,0
3278,4.0,4.0,5.0,5.0,5.0,5.0,1,0
3279,3.0,5.0,6.0,5.0,5.0,3.0,1,0
3280,4.0,5.0,6.0,4.0,5.0,3.0,1,0
3281,8.0,8.0,7.0,9.0,8.0,8.0,1,1
3282,8.0,8.0,8.0,8.0,8.0,7.0,1,1
3283,4.0,7.0,7.0,5.0,4.0,4.0,1,0
3284,5.0,8.0,7.0,7.0,7.0,6.0,1,0
3285,6.0,6.0,6.0,5.0,5.0,5.0,1,0
3286,6.0,8.0,8.0,6.0,6.0,6.0,1,0
3287,6.0,8.0,8.0,7.0,7.0,7.0,1,1
3288,6.0,7.0,6.0,4.0,6.0,5.0,1,0
3289,6.0,6.0,6.0,7.0,6.0,5.0,1,0
3290,6.0,7.0,6.0,4.0,5.0,6.0,1,0
3291,5.0,6.0,6.0,6.0,7.0,5.0,1,0
3292,6.0,9.0,7.0,3.0,8.0,4.0,1,0
3293,6.0,6.0,7.0,4.0,7.0,4.0,1,0
3294,4.0,7.0,7.0,4.0,5.0,4.0,1,0
3295,6.0,7.0,7.0,5.0,5.0,3.0,1,0
3296,4.0,8.0,7.0,6.0,7.0,5.0,1,0
3297,6.0,7.0,7.0,5.0,5.0,8.0,1,0
3298,4.0,7.0,5.0,5.0,4.0,4.0,1,0
3299,6.0,7.0,7.0,4.0,7.0,6.0,1,0
3300,7.0,7.0,7.0,7.0,7.0,5.0,1,0
3301,7.0,5.0,6.0,8.0,6.0,5.0,1,0
3302,8.0,6.0,6.0,8.0,6.0,6.0,1,0
3303,6.0,7.0,7.0,7.0,7.0,4.0,1,0
3304,6.0,6.0,6.0,7.0,6.0,5.0,1,0
3305,6.0,6.0,6.0,5.0,6.0,5.0,1,0
3306,7.0,6.0,7.0,7.0,6.0,6.0,1,1
3307,7.0,5.0,6.0,7.0,5.0,5.0,1,0
3308,1.0,5.0,5.0,3.0,5.0,3.0,1,0
3309,8.0,9.0,7.0,9.0,5.0,5.0,1,1
3310,6.0,7.0,8.0,2.0,1.0,1.0,1,0
3311,4.0,8.0,8.0,5.0,4.0,3.0,1,0
3312,3.0,4.0,5.0,2.0,2.0,2.0,1,0
3313,5.0,3.0,6.0,4.0,4.0,4.0,1,0
3314,8.0,8.0,6.0,6.0,6.0,3.0,1,1
3315,5.0,8.0,7.0,5.0,5.0,5.0,1,0
3316,2.0,8.0,9.0,4.0,3.0,2.0,1,0
3317,6.0,6.0,9.0,3.0,1.0,2.0,1,0
3318,3.0,5.0,8.0,5.0,8.0,6.0,1,0
3319,3.0,5.0,4.0,2.0,3.0,3.0,1,0
3320,3.0,9.0,8.0,7.0,5.0,4.0,1,0
3321,8.0,5.0,5.0,8.0,3.0,6.0,1,0
3322,6.0,8.0,7.0,5.0,6.0,3.0,1,1
3323,3.0,9.0,8.0,5.0,6.0,3.0,1,0
3324,6.0,8.0,7.0,5.0,6.0,3.0,1,1
3325,6.0,5.0,5.0,5.0,5.0,5.0,1,0
3326,4.0,8.0,7.0,4.0,4.0,3.0,1,0
3327,6.0,8.0,5.0,8.0,5.0,7.0,1,0
3328,3.0,5.0,5.0,2.0,2.0,2.0,1,0
3329,8.0,7.0,7.0,7.0,6.0,5.0,1,0
3330,8.0,7.0,8.0,5.0,5.0,6.0,1,0
3331,7.0,6.0,7.0,6.0,5.0,5.0,1,0
3332,9.0,8.0,8.0,7.0,5.0,6.0,1,0
3333,8.0,6.0,6.0,5.0,5.0,6.0,1,0
3334,6.0,6.0,6.0,4.0,7.0,6.0,1,0
3335,9.0,8.0,9.0,9.0,5.0,5.0,1,1
3336,7.0,6.0,7.0,5.0,5.0,3.0,1,0
3337,7.0,7.0,8.0,7.0,5.0,4.0,1,0
3338,5.0,8.0,8.0,7.0,7.0,3.0,1,0
3339,6.0,8.0,8.0,8.0,5.0,6.0,1,0
3340,6.0,8.0,9.0,8.0,7.0,7.0,1,1
3341,9.0,7.0,7.0,7.0,6.0,7.0,1,0
3342,9.0,8.0,7.0,8.0,7.0,7.0,1,1
3343,5.0,8.0,6.0,5.0,6.0,4.0,1,0
3344,5.0,8.0,8.0,7.0,5.0,7.0,1,0
3345,9.0,7.0,7.0,7.0,5.0,7.0,1,1
3346,7.0,6.0,6.0,6.0,6.0,7.0,1,0
3347,9.0,8.0,8.0,8.0,6.0,8.0,1,0
3348,5.0,4.0,6.0,5.0,6.0,4.0,1,0
3349,6.0,8.0,8.0,8.0,4.0,6.0,1,0
3350,8.0,6.0,7.0,6.0,6.0,3.0,1,0
3351,9.0,5.0,6.0,6.0,6.0,9.0,1,1
3352,3.0,6.0,5.0,1.0,7.0,5.0,1,0
3353,9.0,4.0,6.0,6.0,6.0,7.0,1,0
3354,8.0,8.0,7.0,8.0,6.0,8.0,1,0
3355,6.0,6.0,6.0,5.0,7.0,8.0,1,0
3356,6.0,6.0,7.0,4.0,6.0,4.0,1,0
3357,8.0,8.0,8.0,5.0,5.0,6.0,1,0
3358,6.0,3.0,6.0,7.0,10.0,6.0,1,0
3359,7.0,6.0,8.0,6.0,6.0,4.0,1,0
3360,5.0,9.0,9.0,8.0,7.0,8.0,1,0
3361,7.0,4.0,5.0,7.0,8.0,4.0,1,0
3362,8.0,8.0,7.0,9.0,6.0,7.0,1,1
3363,6.0,6.0,6.0,5.0,6.0,7.0,1,0
3364,6.0,7.0,7.0,6.0,6.0,5.0,1,0
3365,7.0,5.0,6.0,5.0,7.0,7.0,1,0
3366,6.0,8.0,7.0,6.0,7.0,10.0,1,1
3367,7.0,7.0,7.0,6.0,7.0,5.0,1,0
3368,5.0,5.0,5.0,4.0,3.0,5.0,1,0
3369,7.0,8.0,8.0,8.0,6.0,7.0,1,0
3370,6.0,6.0,6.0,5.0,5.0,4.0,1,0
3371,10.0,10.0,9.0,10.0,8.0,8.0,1,1
3372,3.0,6.0,5.0,4.0,4.0,2.0,1,0
3373,6.0,5.0,6.0,6.0,6.0,6.0,1,0
3374,8.0,8.0,9.0,10.0,9.0,9.0,1,0
3375,6.0,6.0,7.0,6.0,6.0,4.0,1,0
3376,6.0,7.0,7.0,7.0,7.0,6.0,1,0
3377,7.0,8.0,8.0,8.0,7.0,5.0,1,0
3378,6.0,7.0,6.0,7.0,6.0,6.0,1,0
3379,8.0,9.0,8.0,8.0,8.0,7.0,1,0
3380,6.0,7.0,6.0,5.0,6.0,5.0,1,0
3381,8.0,7.0,7.0,8.0,8.0,7.0,1,0
3382,7.0,7.0,8.0,8.0,8.0,6.0,1,0
3383,6.0,7.0,7.0,6.0,7.0,5.0,1,0
3384,6.0,7.0,7.0,7.0,6.0,7.0,1,0
3385,9.0,8.0,8.0,7.0,8.0,7.0,1,0
3386,10.0,9.0,9.0,10.0,8.0,7.0,1,0
3387,8.0,9.0,9.0,9.0,8.0,8.0,1,0
3388,6.0,7.0,8.0,7.0,8.0,,1,0
3389,6.0,7.0,7.0,7.0,7.0,,1,1
3390,7.0,8.0,7.0,7.0,7.0,,1,0
3391,8.0,8.0,8.0,8.0,8.0,,1,0
3392,6.0,8.0,8.0,8.0,8.0,,1,0
3393,9.0,7.0,8.0,9.0,8.0,,1,0
3394,8.0,7.0,7.0,7.0,8.0,,1,0
3395,7.0,8.0,8.0,8.0,8.0,,1,0
3396,7.0,8.0,8.0,8.0,9.0,,1,1
3397,8.0,8.0,8.0,8.0,9.0,,1,0
3398,7.0,8.0,8.0,8.0,8.0,,1,0
3399,7.0,7.0,6.0,7.0,7.0,,1,0
3400,7.0,7.0,7.0,7.0,7.0,,1,1
3401,9.0,8.0,8.0,8.0,8.0,,1,0
3402,7.0,8.0,8.0,8.0,8.0,,1,1
3403,7.0,8.0,8.0,8.0,8.0,,1,0
3404,8.0,8.0,8.0,8.0,8.0,,1,0
3405,9.0,8.0,7.0,7.0,7.0,,1,0
3406,8.0,8.0,8.0,8.0,8.0,,1,1
3407,8.0,8.0,8.0,8.0,8.0,,1,0
3489,6.0,9.0,7.0,7.0,8.0,,1,0
3490,8.0,8.0,8.0,8.0,,,1,1
3491,6.0,8.0,8.0,5.0,,,1,0
3492,7.0,8.0,7.0,8.0,7.0,,1,0
3493,6.0,7.0,6.0,5.0,8.0,,1,0
3494,6.0,9.0,7.0,6.0,9.0,,1,0
3495,7.0,7.0,7.0,9.0,9.0,,1,0
3496,7.0,7.0,6.0,8.0,,,1,1
3497,7.0,8.0,8.0,8.0,7.0,7.0,1,1
3498,6.0,8.0,9.0,8.0,9.0,3.0,1,0
3499,9.0,9.0,7.0,8.0,8.0,5.0,1,0
3500,4.0,6.0,7.0,2.0,2.0,1.0,1,0
3501,2.0,6.0,8.0,4.0,3.0,1.0,1,0
3502,8.0,8.0,8.0,8.0,9.0,7.0,1,1
3503,6.0,8.0,9.0,3.0,6.0,3.0,1,0
3504,8.0,6.0,8.0,10.0,9.0,2.0,1,0
3505,8.0,9.0,9.0,9.0,9.0,7.0,1,0
3506,8.0,5.0,7.0,5.0,3.0,1.0,1,0
3507,8.0,7.0,6.0,6.0,,5.0,1,0
3508,7.0,6.0,6.0,5.0,4.0,4.0,1,0
3509,9.0,7.0,8.0,6.0,6.0,5.0,1,0
3510,7.0,8.0,6.0,6.0,,,1,0
3511,6.0,7.0,6.0,6.0,6.0,4.0,1,0
3512,6.0,8.0,8.0,6.0,5.0,3.0,1,1
3513,8.0,7.0,8.0,7.0,7.0,4.0,1,0
3514,9.0,8.0,7.0,7.0,6.0,4.0,1,0
3515,9.0,8.0,8.0,7.0,7.0,6.0,1,0
3516,3.0,6.0,7.0,,,,1,0
3517,6.0,3.0,5.0,5.0,,4.0,1,0
3518,2.0,3.0,,2.0,,4.0,1,0
3519,3.0,7.0,7.0,4.0,,5.0,1,0
3520,6.0,6.0,7.0,,,5.0,1,0
3521,5.0,5.0,6.0,5.0,,6.0,1,0
3522,5.0,7.0,7.0,7.0,5.0,5.0,1,0
3523,8.0,5.0,6.0,7.0,,5.0,1,0
3524,8.0,7.0,7.0,7.0,5.0,,1,1
3525,3.0,7.0,5.0,5.0,4.0,4.0,1,0
3526,8.0,7.0,7.0,7.0,2.0,3.0,1,0
3527,7.0,7.0,5.0,3.0,7.0,3.0,1,0
3528,5.0,6.0,8.0,5.0,6.0,3.0,1,0
3529,6.0,7.0,7.0,6.0,5.0,3.0,1,0
3530,5.0,8.0,6.0,5.0,4.0,7.0,1,0
3531,6.0,6.0,4.0,8.0,3.0,4.0,1,0
3532,5.0,6.0,5.0,5.0,4.0,3.0,1,0
3533,8.0,6.0,6.0,6.0,3.0,5.0,1,0
3534,5.0,7.0,8.0,6.0,7.0,3.0,1,0
3535,7.0,8.0,6.0,8.0,6.0,4.0,1,1
3536,6.0,6.0,9.0,6.0,7.0,4.0,1,0
3537,6.0,7.0,7.0,6.0,6.0,3.0,1,0
3538,6.0,8.0,7.0,7.0,6.0,3.0,1,0
3539,6.0,7.0,8.0,6.0,3.0,4.0,1,0
3540,6.0,7.0,7.0,8.0,7.0,5.0,1,0
3541,6.0,7.0,7.0,8.0,7.0,5.0,1,1
3542,8.0,7.0,7.0,6.0,6.0,5.0,1,1
3543,9.0,9.0,8.0,9.0,7.0,9.0,1,0
3544,9.0,8.0,9.0,9.0,6.0,7.0,1,0
3545,9.0,9.0,9.0,6.0,7.0,5.0,1,0
3546,6.0,9.0,8.0,7.0,8.0,6.0,1,0
3547,9.0,9.0,8.0,9.0,8.0,9.0,1,0
3548,6.0,7.0,6.0,5.0,5.0,5.0,1,0
3549,8.0,9.0,8.0,10.0,9.0,10.0,1,0
3550,2.0,9.0,7.0,9.0,9.0,9.0,1,0
3551,9.0,8.0,9.0,9.0,7.0,8.0,1,0
3552,5.0,10.0,6.0,7.0,7.0,4.0,1,0
3553,9.0,10.0,7.0,9.0,7.0,7.0,1,0
3554,3.0,8.0,5.0,4.0,4.0,4.0,1,0
3555,6.0,10.0,8.0,7.0,7.0,6.0,1,1
3556,8.0,8.0,8.0,9.0,7.0,8.0,1,1
3557,5.0,8.0,7.0,6.0,6.0,5.0,1,0
3558,6.0,7.0,7.0,8.0,9.0,7.0,1,1
3559,8.0,10.0,8.0,8.0,8.0,8.0,1,1
3560,7.0,8.0,7.0,8.0,7.0,8.0,1,1
3561,8.0,8.0,8.0,6.0,9.0,,1,0
3562,8.0,9.0,8.0,8.0,8.0,,1,0
3563,4.0,8.0,7.0,3.0,8.0,,1,0
3564,6.0,8.0,8.0,6.0,,,1,0
3565,5.0,8.0,7.0,4.0,8.0,8.0,1,0
3566,7.0,8.0,8.0,6.0,6.0,,1,0
3567,7.0,8.0,7.0,5.0,8.0,,1,0
3568,7.0,8.0,7.0,6.0,7.0,,1,0
3569,8.0,9.0,8.0,8.0,8.0,8.0,1,1
4011,4.0,8.0,8.0,7.0,6.0,3.0,1,0
4012,1.0,7.0,8.0,5.0,7.0,4.0,1,0
4013,8.0,8.0,9.0,7.0,8.0,5.0,1,0
4014,6.0,5.0,5.0,8.0,4.0,8.0,1,0
4015,7.0,6.0,8.0,5.0,5.0,8.0,1,0
4016,7.0,6.0,7.0,5.0,8.0,1.0,1,0
4017,8.0,7.0,8.0,8.0,8.0,6.0,1,0
4018,4.0,5.0,8.0,6.0,8.0,4.0,1,0
4019,2.0,8.0,8.0,7.0,8.0,9.0,1,0
4020,2.0,7.0,7.0,5.0,5.0,4.0,1,0
4021,2.0,8.0,9.0,9.0,8.0,5.0,1,0
4022,2.0,8.0,8.0,9.0,7.0,4.0,1,0
4023,5.0,6.0,5.0,5.0,7.0,3.0,1,0
4024,5.0,7.0,9.0,4.0,8.0,9.0,1,0
4025,8.0,8.0,9.0,7.0,7.0,6.0,1,0
4026,9.0,7.0,5.0,6.0,5.0,7.0,1,0
4027,10.0,9.0,9.0,6.0,9.0,6.0,1,1
4028,9.0,9.0,8.0,5.0,6.0,7.0,1,0
4029,4.0,7.0,7.0,5.0,7.0,5.0,1,0
4030,7.0,6.0,5.0,6.0,4.0,4.0,1,0
4031,9.0,8.0,7.0,7.0,6.0,5.0,1,0
4032,7.0,9.0,8.0,9.0,8.0,7.0,1,1
4033,5.0,6.0,8.0,7.0,7.0,8.0,1,1
4034,6.0,7.0,10.0,6.0,9.0,3.0,1,0
4035,2.0,4.0,6.0,4.0,6.0,4.0,1,0
4036,4.0,8.0,8.0,5.0,9.0,,1,0
4037,6.0,8.0,8.0,8.0,8.0,8.0,1,0
4038,7.0,6.0,5.0,6.0,7.0,6.0,1,0
4039,8.0,7.0,8.0,5.0,6.0,5.0,1,0
4040,3.0,7.0,8.0,6.0,10.0,2.0,1,0
4041,3.0,0.0,6.0,5.0,4.0,5.0,1,0
4042,4.0,6.0,7.0,6.0,2.0,5.0,1,0
4043,7.0,8.0,9.0,9.0,8.0,9.0,1,1
4044,6.0,7.0,8.0,8.0,9.0,8.0,1,1
4045,4.0,3.0,2.0,0.0,4.0,2.0,1,0
4046,8.0,9.0,8.0,8.0,7.0,9.0,1,0
4047,3.0,2.0,3.0,2.0,4.0,2.0,1,0
4048,8.0,9.0,9.0,8.0,10.0,9.0,1,1
4049,8.0,9.0,8.0,7.0,6.0,7.0,1,1
4050,4.0,6.0,7.0,4.0,5.0,4.0,1,0
4051,6.0,0.0,4.0,6.0,5.0,7.0,1,0
4052,8.0,7.0,8.0,7.0,8.0,7.0,1,0
4053,7.0,8.0,8.0,6.0,6.0,7.0,1,0
4054,6.0,6.0,7.0,5.0,6.0,7.0,1,0
4055,5.0,5.0,6.0,6.0,5.0,6.0,1,0
4056,5.0,5.0,6.0,5.0,5.0,5.0,1,0
4057,6.0,5.0,7.0,6.0,5.0,6.0,1,0
4058,6.0,6.0,7.0,5.0,6.0,7.0,1,0
4059,7.0,6.0,6.0,5.0,6.0,7.0,1,0
4060,,,,,,,1,0
4061,5.0,6.0,8.0,5.0,7.0,8.0,1,0
4062,6.0,6.0,7.0,5.0,6.0,7.0,1,1
4063,4.0,7.0,8.0,5.0,8.0,7.0,1,0
4064,6.0,6.0,7.0,5.0,7.0,7.0,1,0
4065,5.0,8.0,7.0,7.0,5.0,6.0,1,0
4066,6.0,6.0,7.0,4.0,5.0,7.0,1,0
4067,6.0,6.0,8.0,6.0,6.0,8.0,1,0
4068,5.0,6.0,7.0,5.0,6.0,5.0,1,0
4069,9.0,7.0,8.0,7.0,8.0,6.0,1,0
4070,8.0,6.0,7.0,5.0,7.0,8.0,1,0
4071,7.0,6.0,8.0,6.0,7.0,8.0,1,0
4072,7.0,5.0,6.0,6.0,6.0,5.0,1,0
4073,7.0,4.0,6.0,6.0,7.0,7.0,1,0
4074,6.0,9.0,8.0,7.0,9.0,8.0,1,0
4075,4.0,7.0,7.0,2.0,6.0,3.0,1,0
4076,3.0,8.0,10.0,3.0,6.0,4.0,1,0
4077,7.0,6.0,5.0,5.0,4.0,6.0,1,0
4078,7.0,8.0,9.0,7.0,8.0,8.0,1,0
4079,6.0,5.0,4.0,5.0,3.0,6.0,1,0
4080,6.0,10.0,9.0,8.0,8.0,5.0,1,1
4081,10.0,10.0,10.0,10.0,10.0,10.0,1,0
4082,7.0,7.0,8.0,7.0,5.0,6.0,1,1
4083,8.0,10.0,9.0,7.0,5.0,8.0,1,1
4084,5.0,6.0,7.0,3.0,6.0,6.0,1,0
4085,8.0,5.0,7.0,8.0,7.0,8.0,1,0
4086,8.0,9.0,6.0,8.0,5.0,7.0,1,0
4087,3.0,4.0,6.0,2.0,3.0,4.0,1,0
4088,9.0,9.0,6.0,5.0,4.0,3.0,1,0
