SameField,SameRegion,SameRace,SharedInterest,match
0,0,0,0.6700528509215601,0
0,1,0,0.5846341463414634,0
0,1,1,0.532137032108943,0
0,0,0,0.5259661098211369,0
0,0,0,0.5408696790917978,0
0,1,0,0.5385815128606339,1
0,0,0,0.7718182132704228,0
1,1,0,0.5472601145890679,0
0,1,0,0.4973809018884402,0
0,1,0,0.23633385523652461,0
0,1,0,0.5260817801383062,0
0,0,1,0.5715551302979002,0
0,0,0,0.49850516247601445,0
0,0,0,0.7035186426686244,0
0,1,0,0.7108568413053808,0
0,1,0,0.527459450972683,0
0,1,0,0.5448450549573013,0
0,1,1,0.7522557984554711,1
0,0,1,0.7772316772941528,1
0,1,0,0.5263657467793271,0
0,1,0,0.47730648390826563,0
0,0,1,0.8338539694175344,0
0,0,1,0.8057279824195006,0
0,1,1,0.4266977609846499,0
0,0,0,0.5694493168507149,0
1,1,1,0.7265221611708894,0
0,1,1,0.5232636325759491,0
0,1,1,0.4685263340799974,0
0,1,1,0.6145713422449504,0
0,0,0,0.5104195928069485,0
0,0,0,0.576511023341819,0
0,0,1,0.46476261976142846,0
0,1,0,0.7384400593565003,0
0,1,0,0.2833517971493809,0
0,1,1,0.450899959888271,0
1,1,0,0.5721762007354501,0
1,0,0,0.7218068476937864,0
0,1,0,0.46384615384615385,0
0,1,1,0.5254905432020267,1
0,0,0,0.6683358487122423,0
0,0,0,0.6902337211413445,1
1,1,0,0.6443937850548238,0
1,0,0,0.6164053474632192,0
0,1,0,0.5025310569351765,1
0,1,0,0.6372469400945187,0
0,1,0,0.645566412106602,0
0,1,0,0.5006580633757972,0
0,0,1,0.6522784185109861,0
0,0,0,0.7730474054228743,0
0,0,0,0.7484015511064802,0
0,1,0,0.47985818653637013,0
0,1,0,0.6760221216197626,1
0,1,0,0.7361339616213216,0
0,1,1,0.6451043544064841,0
0,0,1,0.47291319325036113,0
0,1,0,0.6900067388790783,0
0,1,0,0.5166571097404639,1
0,0,1,0.571110216623563,0
0,0,1,0.5674029911349479,1
0,1,1,0.5735835854113797,0
0,0,0,0.5880148286526825,1
1,1,1,0.4722659623098355,1
0,1,1,0.5286707127225082,0
0,1,1,0.6311627154478128,0
0,1,1,0.3493910921720664,0
0,0,0,0.6359292178134569,0
0,0,0,0.42507013647386593,0
0,0,1,0.46444597464538834,0
0,1,0,0.4984640164308803,0
0,1,0,0.5262020375680071,0
0,1,1,0.7265532235182154,0
0,1,0,0.5704247986741812,0
0,0,0,0.7579446357751575,0
0,1,0,0.7628205128205128,0
0,1,0,0.5880030658165206,0
0,0,0,0.5946320446814768,0
0,0,0,0.622081453442732,0
0,1,0,0.700366656789559,0
0,0,0,0.7784903853467874,0
1,1,0,0.44806646140415635,0
0,1,0,0.5535856108702364,0
0,1,0,0.334948320131097,0
0,1,0,0.3762840853501143,0
0,0,0,0.7092113407470756,0
0,0,0,0.4429023171393894,0
0,0,0,0.7532110002906454,0
0,1,0,0.7839665504708475,0
0,1,0,0.6591239979442653,0
0,1,0,0.6367199239595672,0
0,1,0,0.818909543443055,0
0,0,0,0.7661475468781709,0
0,1,1,0.537069597645274,1
0,1,0,0.4652684118268043,0
0,0,0,0.709300864996145,0
0,0,0,0.7841030092429356,0
0,1,0,0.5643391882180587,0
0,0,0,0.8304073690743221,0
1,1,0,0.7064879728850522,0
0,1,0,0.5846312438791887,0
0,1,0,0.3039905142207858,0
0,1,0,0.5565978034685113,0
0,0,0,0.6253362678329701,0
0,0,1,0.4994740893407576,0
0,0,0,0.630761930911099,0
0,1,1,0.5992301855998141,0
0,1,1,0.49764372500204285,0
0,1,0,0.5006173724084197,0
0,1,1,0.7292160513405902,0
0,0,1,0.5239002802768159,1
0,1,0,0.7327582022798651,0
0,1,0,0.48106756771209314,0
0,0,1,0.7173442957400005,0
0,0,1,0.6774721930964573,1
0,1,1,0.5422953801352317,1
0,0,0,0.5246359128923921,1
1,1,1,0.7090422271210794,0
0,1,1,0.6002376217123678,0
0,1,1,0.5120033892923211,1
0,1,1,0.5609971618707925,1
0,0,0,0.5947601303471662,1
0,0,0,0.5402679627124093,0
0,0,1,0.41102594084552285,1
0,1,0,0.5741613869483525,0
0,1,0,0.34437208776529615,0
0,1,1,0.6414019839375398,0
0,1,1,0.7599875855540363,0
0,0,1,0.6338999782000718,0
0,1,0,0.6402023284877459,0
0,1,0,0.5605602137357392,0
0,0,1,0.6490509405042502,0
0,0,1,0.5215344863078998,1
0,1,1,0.4695874139047622,0
0,0,0,0.5323352133989909,1
1,1,1,0.6015418880886525,0
0,1,1,0.4798431295211632,0
0,1,1,0.5975126532067458,0
0,1,1,0.5687001668873586,0
0,0,0,0.5245294928384927,1
0,0,0,0.5566506313589062,0
0,0,1,0.40508413320155867,0
0,1,0,0.660358624451471,0
0,1,0,0.42933766455975164,0
0,1,1,0.6354883918521549,0
0,0,0,0.8988028270571271,0
0,0,0,0.7399151439765241,1
0,0,1,0.5652857676850894,0
0,0,0,0.5500561022717239,1
0,0,0,0.8637122378860582,0
0,0,0,0.8230787793234466,0
0,0,0,0.4347611123377488,0
0,0,0,0.636963562780432,0
1,0,0,0.8743856492191722,1
0,0,0,0.5989396803540328,0
0,0,0,0.5145134067737632,0
0,0,0,0.7207008386578312,0
0,0,0,0.5704233734234382,1
0,1,1,0.6433245678455327,0
0,0,0,0.4255337889676624,1
0,0,1,0.6258821385066827,0
0,0,1,0.3515712118858856,0
0,0,0,0.5589244377288397,0
0,0,0,0.7114002028696731,0
0,0,0,0.6062704131979424,0
0,0,0,0.5366508333068916,1
0,0,0,0.5469102072835883,1
0,0,0,0.6939703102080663,0
0,0,0,0.6058865855580777,0
0,0,0,0.5626997848529227,0
0,0,1,0.4798018071198689,0
1,0,0,0.6604955007828615,1
0,0,0,0.5965418268136669,0
0,0,0,0.6246964182882363,0
0,0,0,0.7003181321228624,0
0,0,0,0.51743055907029,0
0,1,0,0.7204671109311509,0
0,0,0,0.4880263223836494,0
0,0,0,0.6835450725290009,0
0,0,0,0.3725211770288485,0
0,0,0,0.595384881733245,0
0,0,0,0.7817976052126725,0
0,0,0,0.6838948890284143,0
0,0,1,0.6141784625552272,0
0,0,0,0.4249283265425297,0
0,0,0,0.771720009043454,0
0,0,0,0.7900974118065105,0
0,0,0,0.3851425385505344,0
0,0,0,0.6897540983606557,0
1,0,0,0.7285520578253672,1
0,0,0,0.4247494163950873,0
0,0,0,0.3274551804315123,0
0,0,0,0.5332519706778432,0
0,0,0,0.5223849179908252,0
0,1,1,0.5095123871154726,0
0,0,0,0.2877665447493962,0
0,0,1,0.7527036855355821,0
0,0,1,0.34731270772994216,0
0,0,0,0.3650286105389503,0
0,1,1,0.6409874439709966,0
0,0,1,0.5136147289340035,1
0,1,0,0.3896532502137562,0
0,1,0,0.799229399831529,1
0,0,1,0.45864614423115585,1
0,0,1,0.5034464731846422,1
0,1,1,0.6504389587773748,0
0,0,0,0.5742119225683482,1
1,1,1,0.6270242105473383,1
0,1,1,0.669775241540796,0
0,1,1,0.696825178312711,1
0,1,1,0.7655523122565024,1
0,0,0,0.5469830462937085,0
0,0,0,0.7741744169504006,0
0,0,1,0.7522312383734886,0
0,1,0,0.5603816662991802,0
0,1,0,0.6610573052065463,0
0,1,1,0.6915244354260575,0
0,1,1,0.7380415568843779,0
0,0,1,0.8471284492970559,0
0,1,0,0.6951568776562889,0
0,1,0,0.6223082982012548,0
0,0,1,0.825265491793599,0
0,0,1,0.7728731833807372,1
0,1,1,0.618812190877717,0
0,0,0,0.5980703848744501,0
1,1,1,0.6635455975851108,0
0,1,1,0.680411417672392,0
0,1,1,0.5101055891476578,0
0,1,1,0.5930675685557867,0
0,0,0,0.7648641636057381,0
0,0,0,0.6196084077516364,0
0,0,1,0.6215264634215791,0
0,1,0,0.5541840762439713,0
0,1,0,0.49746624079717033,0
0,1,1,0.7865728836798119,0
0,1,1,0.5892224817278408,0
0,0,1,0.5828802191348621,0
0,1,0,0.42764253947075787,0
0,1,0,0.7303562540968831,0
0,0,1,0.5524962306901177,0
0,0,1,0.4899658256115175,0
0,1,1,0.6262854061649697,1
0,0,0,0.48315440933107484,0
1,1,1,0.7193009961186532,0
0,1,1,0.7372827106546129,0
0,1,1,0.7380043187542572,0
0,1,1,0.7949560405168705,0
0,0,0,0.5387135771727658,0
0,0,0,0.7760581161615717,0
0,0,1,0.7820771321500909,0
0,1,0,0.4931668951608682,0
0,1,0,0.6109350344783401,0
0,1,1,0.7388932887842621,0
0,1,0,0.7924452562583485,0
0,0,0,0.6311176795762982,0
0,1,1,0.6981487204295173,0
0,1,0,0.6025629019565127,0
0,0,0,0.6692637736878273,0
0,0,0,0.6648315898058028,0
0,1,0,0.6223039009442116,0
0,0,0,0.645489880606258,1
1,1,0,0.8060473785325514,0
0,1,0,0.6822904111881224,0
0,1,0,0.314290505469595,0
0,1,0,0.7492142927556067,0
0,0,0,0.6639497885434495,0
0,0,1,0.5937624769566486,1
0,0,0,0.5398455901901399,0
0,1,1,0.5651189174372317,1
0,1,1,0.4325842459632748,0
0,1,0,0.6214931297748243,0
0,1,0,0.646350178765083,0
0,0,0,0.7365869624859231,0
0,1,1,0.8054986884121662,0
1,1,0,0.7209266921539222,0
1,0,0,0.5815151596690824,0
1,0,0,0.551544956989924,1
0,1,0,0.7000945200707271,0
0,0,0,0.7296844929663637,0
0,1,0,0.4702334057391673,0
1,1,0,0.6157939881577169,0
1,1,0,0.38817594819363876,0
1,1,0,0.4791042136867048,0
1,0,0,0.7787327461187298,0
1,0,1,0.46962582870185543,0
1,0,0,0.7548268126111095,0
1,1,1,0.6255135717554203,1
1,1,1,0.6833941931740758,0
1,1,0,0.7810078059600318,0
0,1,1,0.7155665576314435,0
0,0,1,0.6200899570523803,1
0,1,0,0.599134807098535,0
0,1,0,0.5629961281994835,0
0,0,1,0.6586796948338614,0
0,0,1,0.6706055372726322,1
0,1,1,0.3440320476794333,0
0,0,0,0.6507906191844492,0
0,1,1,0.7538997050795533,1
0,1,1,0.4032840391919746,0
0,1,1,0.5544951562627951,0
0,1,1,0.5309434892192076,0
0,0,0,0.4307130928911318,0
0,0,0,0.47701045768075867,0
0,0,1,0.3234263000138272,0
0,1,0,0.641922642350837,0
0,1,0,0.5220717895287185,0
0,1,1,0.4250342194235087,0
0,0,0,0.5261896502891261,0
0,0,0,0.5534015501555151,0
0,0,0,0.372306900585071,0
0,0,0,0.6333632094215133,1
0,0,0,0.6303920692333688,0
0,0,0,0.6215522605277223,0
0,0,0,0.4067737025004879,0
0,0,1,0.38773168190525076,0
1,0,0,0.6696792150453773,1
0,0,0,0.5054091009771248,0
0,0,0,0.6896592516220303,1
0,0,0,0.6810149525776709,0
0,0,0,0.4094906906540815,0
0,0,0,0.5681439079875443,0
0,0,0,0.36347978881572074,1
0,0,0,0.6310580641666771,0
0,0,0,0.3913620836697745,0
0,0,0,0.3671659392443545,0
0,1,1,0.6705691460345427,0
1,0,1,0.6194227520662507,0
1,1,1,0.7223635832213336,0
1,0,1,0.6765378787610009,1
1,0,1,0.6850343320680683,0
0,0,0,0.5535761147695901,1
0,0,1,0.6288863783727685,0
0,0,1,0.5384827743956012,0
0,1,0,0.6235791739174806,0
1,1,0,0.7692071515436555,0
0,1,1,0.8601751046576914,0
0,1,0,0.7226847389369435,0
0,0,1,0.6024147354523424,0
1,1,1,0.39049123654235784,0
1,1,1,0.6249318348286966,0
1,1,1,0.4948929798177572,0
1,1,1,0.6028078924981146,0
1,1,1,0.40752596812491604,0
1,1,1,0.764578650181496,0
0,1,0,0.5854779010889763,0
0,0,0,0.28267914545830497,0
0,1,0,0.5707563964303335,0
0,0,0,0.5297255550431001,0
0,0,0,0.6075311448123953,0
0,0,0,0.47244581515126427,0
0,0,0,0.5948556441338769,0
0,0,0,0.37246595288789397,0
0,1,1,0.6059901214383082,0
0,1,0,0.47904051622813765,1
1,1,0,0.6869739353605144,0
0,1,0,0.5800290675891939,0
0,0,0,0.49785203622521623,1
0,1,0,0.34716895722610963,0
0,1,0,0.7092538177648156,0
0,1,0,0.5818949092981144,0
0,1,0,0.6283637125420551,0
0,1,0,0.4018729153332731,0
0,1,0,0.546343033140502,0
0,1,1,0.48408125121601553,0
0,0,1,0.6179176085960978,0
0,1,1,0.6936237813715106,0
0,0,1,0.5304583918614223,0
0,0,1,0.656697869214397,0
0,0,0,0.4700268604344637,0
0,0,1,0.4197418405628093,0
0,0,1,0.5811562173105433,0
0,1,0,0.7094949929659591,0
0,1,0,0.506360987963598,0
1,1,1,0.7980625961979607,0
0,1,0,0.6044153405049348,0
0,0,1,0.6545691612701691,1
0,1,1,0.3581514555844679,0
0,1,1,0.6892166860250879,0
0,1,1,0.46810369518507744,0
0,1,1,0.5012385194966673,0
0,1,1,0.3365561483896162,1
0,1,1,0.7363880029401293,0
0,1,1,0.6639348438819916,0
0,0,1,0.6857708361558857,0
0,1,1,0.5508872525734919,0
0,0,1,0.5763739133930473,0
0,0,1,0.6442397755535945,0
0,0,0,0.43463343546474414,0
0,0,1,0.6064793683694395,0
0,0,1,0.6266208978032322,1
0,1,0,0.7357031427640758,0
0,1,0,0.7921226153430796,1
1,1,1,0.750223737492796,0
0,1,0,0.7798397198121754,1
0,0,1,0.5026637774102505,0
0,1,1,0.5206912668412969,0
0,1,1,0.7240838841235655,0
0,1,1,0.6444708274499531,0
0,1,1,0.8257394862436243,0
0,1,1,0.566554036699991,1
0,1,1,0.7263557440653606,0
0,1,1,0.7998406844335555,1
0,0,1,0.4334171868008695,0
0,1,1,0.640980133532202,0
0,0,1,0.6689448510092915,1
0,0,1,0.6618795004370099,0
1,0,0,0.49312688853118863,0
0,0,1,0.7237206085753805,0
0,0,1,0.6474745658012598,1
0,1,0,0.579671122779566,0
0,1,0,0.6262295468003196,0
0,1,1,0.7460078149677273,0
0,1,0,0.7484535361834977,0
0,0,1,0.5878011529846103,0
0,1,1,0.45037805005523823,0
0,1,1,0.6733405910075456,0
0,1,1,0.6895996593997633,1
0,1,1,0.7290422225861732,0
0,1,1,0.6030714775911861,0
0,1,1,0.6187839286851446,0
0,1,1,0.81313866619493,0
0,0,1,0.6272880833436993,1
0,1,1,0.6437795963682876,0
0,0,1,0.7594781201474581,1
0,0,1,0.706853658617232,0
1,0,0,0.5090984717355272,0
0,0,1,0.6691798894395686,0
0,0,1,0.6491131025371615,1
0,1,0,0.8288380941896962,0
0,1,0,0.6751437627662309,0
0,1,1,0.7055608958684476,1
0,1,0,0.7217929961888694,0
0,0,1,0.5932839599104801,1
0,1,1,0.3317628997326181,0
0,1,1,0.6655540156463644,0
0,1,1,0.6075007116447735,1
0,1,1,0.6628147771541308,0
0,1,1,0.40387451791252704,1
0,1,1,0.7695965455054592,0
0,1,1,0.6102884021895115,0
0,0,1,0.7270790324424603,1
0,1,1,0.8235095795707887,0
0,0,1,0.7575696500400672,0
0,0,1,0.859230745594397,0
1,0,0,0.650223305049339,0
0,0,1,0.45013334044646264,0
0,0,1,0.6968239617161988,1
0,1,0,0.8028244105377194,0
0,1,0,0.6801604132086267,1
0,1,1,0.8401473768264665,0
0,1,0,0.6314243065972204,1
0,0,1,0.7323080613698809,1
0,1,1,0.3437924177177286,1
0,1,1,0.7199751860824037,0
0,1,1,0.314319887744438,0
0,1,1,0.47498296938075957,0
0,1,1,0.27150111552222345,1
0,1,1,0.8093148641345915,0
0,1,1,0.5157912421194162,1
0,0,1,0.7342460684935891,0
0,1,1,0.5007506104945991,0
0,0,1,0.5811870100783875,0
0,0,1,0.6027494148236204,0
1,0,0,0.2859023389811433,0
0,0,1,0.44679637288657664,0
0,0,1,0.47616437653028826,0
0,1,0,0.8992802297108081,0
0,1,0,0.7099430014701306,0
0,1,1,0.6429860771920151,0
0,1,0,0.5590210198632193,0
0,0,1,0.521339893508567,0
0,1,1,0.26405560895204916,0
0,1,1,0.6407679972378362,0
0,1,1,0.4662433800072743,1
0,1,1,0.7018562264737643,0
0,1,1,0.2753067911801701,0
0,1,1,0.7908447792109925,0
0,1,1,0.7601622957817824,0
0,0,1,0.6229005386006027,1
0,1,1,0.5371926704911991,0
0,0,1,0.7496915154433514,1
0,0,1,0.6589113401310558,0
1,0,0,0.3193222537440367,0
0,0,1,0.5870335655624083,0
0,0,1,0.6374956779035001,1
0,1,0,0.8168728954778134,0
0,1,0,0.7383969771258113,0
0,1,1,0.6037453810018376,1
0,1,0,0.6149176220199163,1
0,0,1,0.5751625972035548,0
0,1,1,0.35301628866867824,0
0,1,1,0.6795755585594822,1
0,1,1,0.5294758398632355,1
0,1,1,0.7923330352733722,0
0,1,1,0.4599268416277598,1
0,1,1,0.763577209806829,0
0,1,1,0.703767011004807,0
0,0,1,0.47357417887091546,0
0,1,1,0.6280332010638234,1
0,0,1,0.6755348177401812,0
0,0,1,0.6329739201200099,0
1,0,0,0.5427907161885237,0
0,0,1,0.69754015935984,0
0,0,1,0.6179927231823813,0
0,1,0,0.6105149256357233,0
0,1,0,0.6564857000561723,0
0,1,1,0.6955155975056211,0
0,1,0,0.6065326849695587,0
0,0,1,0.5193616502260924,0
0,1,1,0.6276680923978978,0
0,1,1,0.6925333821312786,0
0,1,1,0.5635669708834742,0
0,1,1,0.7641853186347771,0
0,1,1,0.7379447352651503,0
0,1,1,0.6575254083693307,0
1,1,1,0.5900436784681604,0
0,0,1,0.4452166452716606,1
0,1,1,0.687902827147981,0
0,0,1,0.576427771556551,1
0,0,1,0.7131528492616415,1
0,0,0,0.4911651584173787,0
0,0,1,0.6477878530928425,0
0,0,1,0.45802084224737327,1
1,1,0,0.4720103987756372,0
0,1,0,0.607237072693376,0
0,1,1,0.8496281484806991,0
1,1,0,0.6286417330896289,1
0,0,1,0.6950103034453091,1
0,1,1,0.5482469248062177,1
0,1,1,0.7747791306082563,0
0,1,1,0.5103866523054541,0
0,1,1,0.5998694267343974,1
0,1,1,0.48507352465767295,0
0,1,1,0.6359409975651719,0
0,0,0,0.610800973017715,0
0,0,0,0.6668702809794368,0
0,0,0,0.8347149385637052,0
0,0,0,0.7712011737583939,0
0,0,0,0.7943472740727866,0
1,1,1,0.5945172608049955,0
0,0,0,0.5931388416299705,0
0,0,0,0.6606184415182825,1
0,0,0,0.715567277811222,0
0,0,1,0.7312581581089698,0
0,0,0,0.8698429812181419,0
0,0,0,0.618221507250973,0
0,0,0,0.6951885612203591,0
0,0,0,0.4908615333959066,0
0,0,0,0.6898351050144439,0
0,0,0,0.4105441840646571,0
0,0,0,0.5685799515682886,0
0,0,0,0.4886705230438803,1
0,0,0,0.8142248947924675,1
0,1,1,0.7221190447181988,0
0,0,1,0.6714561447245111,0
0,1,1,0.8181467112445536,0
0,0,1,0.8723958024733566,0
0,0,1,0.7840006117253928,0
0,0,0,0.6345039559832706,0
0,0,1,0.5514224188845579,0
0,0,1,0.9194856061397578,0
0,1,0,0.6088735425889231,0
0,1,0,0.6272299527545511,0
1,1,1,0.6657101880315256,0
0,1,0,0.5997518523264487,0
0,0,1,0.7967368580811851,0
0,1,1,0.5748362968940627,1
0,1,1,0.5910604386582308,0
0,1,1,0.41901265795535053,0
0,1,1,0.46613396881825864,0
0,1,1,0.5679081119317402,0
0,1,1,0.7100762879564975,0
0,1,1,0.6081928407853037,0
0,0,1,0.6760981060241085,1
0,1,1,0.7476624600242799,0
0,0,1,0.6462865996812357,0
0,0,1,0.7585534550452351,0
0,0,0,0.5625544773941867,0
0,0,1,0.5666172270223643,0
0,0,1,0.5677080975966176,1
0,1,0,0.7174300294074061,0
0,1,0,0.6555357046332132,0
1,1,1,0.8737057723881635,0
0,1,0,0.6260846499724265,0
0,0,1,0.698674669207219,0
0,1,1,0.3692896189547868,0
0,1,1,0.7205493225529707,0
0,1,1,0.3651975789033334,0
0,1,1,0.5506726603540006,0
0,1,1,0.32971893621243287,0
0,1,1,0.7967074733521418,0
0,1,1,0.5836446372537731,1
0,0,1,0.6986082581423468,1
0,1,1,0.6994348533523198,0
0,0,1,0.64886833517511,0
0,0,1,0.722359130662428,0
0,0,0,0.38841859971821124,0
0,0,1,0.47316157397523856,1
0,0,1,0.5372913209328793,0
0,1,0,0.82651424828561,0
0,1,0,0.666568469762811,1
1,1,1,0.8279719041055964,0
0,1,0,0.649934060126667,0
0,0,1,0.6973159907988808,0
0,1,1,0.2860409812448349,0
0,1,1,0.696127921910304,0
0,1,1,0.5187130405468389,0
0,1,1,0.5597258913941642,0
0,1,1,0.27638743679356903,1
0,1,1,0.8482298243875446,0
0,1,1,0.6317765181090642,0
0,0,1,0.7572314680689773,0
0,1,1,0.7008921227132072,0
0,0,1,0.6824990987721078,0
0,0,1,0.7939973017426782,0
0,0,0,0.5272308105829617,0
0,0,1,0.5661692213306553,0
0,0,1,0.6247282765750284,1
0,1,0,0.7172148933144833,0
0,1,0,0.7432398343708203,0
1,1,1,0.8721902456579451,0
0,1,0,0.6273405004600185,0
0,0,1,0.7107915767701104,0
0,1,1,0.4455393189120264,0
0,1,1,0.7262663896291391,0
0,1,1,0.37954803062731857,0
0,1,1,0.6729438203677925,0
0,1,1,0.4182618084384866,0
0,1,1,0.7842660530512995,0
0,1,1,0.5745234406749071,0
0,0,1,0.6469258214702646,0
0,1,1,0.74881823943602,0
0,0,1,0.7440215401739925,1
0,0,1,0.7599927185696947,0
0,0,0,0.50809762878492,0
0,0,1,0.48089359274830756,0
0,0,1,0.5661922050136773,0
0,1,0,0.8060160771932273,0
0,1,0,0.6323437971425293,1
1,1,1,0.7676801106151563,0
0,1,0,0.5622656936865674,0
0,0,1,0.6856044334541407,0
0,1,1,0.28762274334668225,0
0,1,1,0.7043704994161608,0
0,1,1,0.33673284864216124,0
0,1,1,0.4854448149128269,0
0,1,1,0.19427629367320592,0
0,1,1,0.8205227176501793,0
0,1,0,0.5122577094592462,0
0,0,0,0.6768696953702132,0
0,1,0,0.581827626901268,0
0,0,0,0.602865683341363,0
0,0,0,0.5749480208854514,0
0,0,1,0.2805142151887342,0
0,0,0,0.48216263642907414,0
0,0,0,0.4415943157769759,0
0,1,0,0.7299810051496988,0
0,1,1,0.7865370820465796,0
1,1,0,0.7121469869789065,0
0,1,0,0.6607102007796855,1
0,0,0,0.5366791224653702,0
0,1,0,0.33181104097335123,0
0,1,0,0.650400971492991,0
0,1,0,0.4972933104461915,0
0,1,0,0.6131134075959062,0
0,1,0,0.25261279350908106,1
0,1,0,0.8256943873101161,0
0,1,0,0.6888845482776649,1
0,1,0,0.6966691951778221,1
0,0,0,0.47790319493312633,1
0,1,0,0.7446760607734363,0
0,1,0,0.7965289459414768,1
0,1,0,0.6925118681562903,0
0,1,0,0.7420035553641133,1
0,1,0,0.787544336830797,1
0,0,1,0.8653957558774485,1
0,0,1,0.718718861328504,0
0,0,0,0.20663711861700734,0
0,0,1,0.4976025855119456,0
0,0,1,0.6303711463019671,0
0,0,1,0.8490899587257619,0
0,0,0,0.5527446322347296,0
0,0,1,0.5599551471188942,0
0,1,0,0.7153668135257536,0
0,1,0,0.6085177706870648,0
0,0,1,0.42708978975565415,0
0,1,0,0.455479400484392,0
0,1,0,0.6194254333550195,0
1,1,0,0.5604446593591709,0
0,1,1,0.7310571260894528,0
0,1,0,0.7210188384840271,0
0,1,1,0.7044641376630292,1
0,1,1,0.6435862424315354,0
0,0,0,0.34528450060896926,0
0,1,1,0.6079976749468325,0
0,1,1,0.7505771580339127,0
0,1,1,0.6091698096032607,0
0,1,0,0.645153040268367,0
0,1,1,0.6805835645149043,0
0,1,1,0.8038516789516411,1
0,1,1,0.7762066358810171,0
0,0,0,0.4976940971426773,1
0,1,1,0.6274813844725675,0
0,1,1,0.7062943614566253,0
0,1,1,0.627842244348596,0
0,1,0,0.8286281098969699,0
0,1,1,0.8085245160133135,0
0,1,0,0.5584300976369875,0
0,1,0,0.41604385276576256,1
0,0,1,0.5956241930507943,0
0,1,0,0.40803394838401547,0
0,1,0,0.607271274823866,0
0,1,0,0.35809037857011694,0
0,1,1,0.7064845441480774,1
0,1,0,0.5548271103018214,0
0,0,0,0.8025191847517397,0
0,1,0,0.37323084463994216,0
0,0,0,0.5975661226401004,0
0,1,0,0.6936999151217919,0
0,1,0,0.6587341637703221,0
0,1,0,0.6662659997156459,0
0,0,0,0.596239669905157,0
0,0,1,0.7480995402938015,0
0,1,0,0.3044274046591552,0
0,1,0,0.6165538399325199,0
0,0,0,0.48149580418275445,0
0,0,1,0.5634394022616375,0
0,0,1,0.64307474716127,0
0,0,1,0.5653738245309077,0
0,0,0,0.7332110451366527,0
0,1,0,0.4560149523747209,0
0,0,0,0.541219475456482,1
0,1,0,0.5870055345630305,0
0,1,0,0.4739055550176472,0
0,1,0,0.6238001074464223,0
0,0,0,0.6879574715565551,0
0,0,1,0.5747419909159911,0
0,1,0,0.5414686262925761,1
0,1,0,0.7259692578159394,0
0,0,0,0.4606576395520031,0
0,0,1,0.4499636725238974,0
0,0,1,0.6193617197219823,0
0,0,1,0.7359022194506224,0
0,0,1,0.5212899858426372,0
0,1,1,0.5856509541561378,0
0,0,1,0.4577158495692409,1
0,1,0,0.6167364955057136,0
0,1,1,0.38202725024050055,0
0,1,1,0.488349068809706,1
0,0,0,0.6663903556300499,1
0,0,0,0.5419164301674142,0
0,1,1,0.8469434006171013,0
0,1,0,0.627305612806432,0
0,0,1,0.6841638519137585,1
0,0,0,0.6115347269540193,0
0,0,0,0.5933255108552411,1
0,0,0,0.6293575603269905,1
0,0,0,0.5809560525119426,0
0,1,0,0.5302926716749734,0
0,0,0,0.6578031347175741,1
0,1,0,0.6109905345075558,0
0,1,0,0.555580070746315,0
0,1,0,0.6398078585746726,0
0,0,0,0.7904881526641798,1
0,0,0,0.6235402326958426,0
0,1,0,0.7075671118482723,0
0,1,1,0.7533869807114366,0
0,0,0,0.6121572799446734,0
0,0,0,0.44056514059912494,0
0,0,0,0.6743672139046549,0
0,0,0,0.7171435525607844,0
0,0,1,0.5914702166580753,0
0,1,1,0.46077654801576684,0
0,0,1,0.6739946615683836,0
0,1,0,0.5658038940206443,0
0,1,1,0.5695366428261511,0
0,1,1,0.5638963109539451,0
0,0,0,0.6391310551457062,0
0,0,0,0.5681515529907494,1
0,1,1,0.5808160067598664,0
0,1,0,0.45320167996869754,0
0,0,1,0.4458099723736138,0
0,0,0,0.5029597485825249,0
0,0,0,0.5094344324861034,0
0,0,0,0.43289448154828863,0
1,0,0,0.5228323462080494,0
1,1,0,0.43624115227360205,1
1,0,0,0.5315249584895383,0
1,1,0,0.7548696544632102,0
0,1,0,0.3794825392794864,0
1,1,0,0.4821150187255656,0
0,0,0,0.5554827630733709,0
1,0,0,0.5696332029790239,0
1,1,0,0.8362149110587799,1
1,1,0,0.447189583483913,1
1,0,0,0.4988935256825347,0
0,0,0,0.6241884095396175,0
0,0,0,0.44308806312944693,0
1,0,0,0.34623854181661895,0
1,0,1,0.7745428093263853,0
1,1,1,0.5649707656518149,0
1,0,1,0.523327096739124,0
1,1,0,0.5094500841061228,0
0,1,1,0.5435633421036297,0
1,1,1,0.6213195187423382,0
0,0,0,0.7009618751178667,0
1,0,0,0.6612273035127102,0
1,1,1,0.5196011948330129,1
1,1,0,0.9064901818732349,1
1,0,1,0.6753784337977006,0
0,0,0,0.6772858738504255,0
0,0,0,0.6076901377624991,0
1,0,0,0.8234823067394673,0
0,0,1,0.6260040321935463,0
0,1,1,0.6192758020786213,1
0,0,1,0.5038236402857099,1
0,1,0,0.6827593019256674,0
0,1,1,0.4541966246427018,0
0,1,1,0.6301851321027695,0
0,0,0,0.6971915338710721,0
0,0,0,0.6792853687747606,0
0,1,1,0.7120522179541713,1
0,1,0,0.70836537218421,0
0,0,1,0.7154637196937301,0
0,0,0,0.6891588200918985,0
0,0,0,0.7512622561094879,0
0,0,0,0.7275462052618618,0
0,0,1,0.595993455973538,0
0,1,1,0.744868694645001,0
